HA mid,Dec,VIS band,PSF,Guide,VIS Centre,NIR Centre,VIS Min,VIS Max,VIS Throughput,NIR Min,NIR Max,NIR Throughput,Metric
1,-10,G,moffat,0.73,0.5,1.05,0.9494516141347896,0.992614588405232,0.9777747152816114,0.9695127904937448,0.9977527647761544,0.9862172778711212,
2,-10,G,moffat,0.72,0.51,1.04,0.8665301982004336,0.9911115788952042,0.9555276901330562,0.9250301326122924,0.996451987286431,0.9664698233675924,
3,-10,G,moffat,0.72,0.51,1.04,0.7399880670805958,0.9830410780980194,0.9075704276620228,0.840863123602996,0.9932506729505852,0.9273208487510516,
4,-10,G,moffat,0.78,0.51,1.04,0.5705469565569672,0.9416060904407692,0.8158233347362436,0.7017670749966342,0.9906378489366704,0.8621026312511475,
0,-5,G,moffat,0.74,0.5,1.05,0.9533173890437142,0.9928542550472744,0.9791741754482848,0.9725418843301584,0.9981636415372648,0.9874236045833836,
1,-5,G,moffat,0.72,0.5,1.05,0.9279036485654204,0.9925296431441112,0.970845490644176,0.9563472442676088,0.997356823745686,0.9811424966277728,
2,-5,G,moffat,0.71,0.51,1.04,0.8438420920079476,0.990955143481577,0.9480910697237008,0.9102239272438948,0.9957669620028048,0.9595923181250324,
3,-5,G,moffat,0.72,0.51,1.04,0.7131758699830056,0.981113897428958,0.8966685454737594,0.821009380037323,0.992483975148534,0.9180786037707304,
4,-5,G,moffat,0.74,0.51,1.04,0.5423949255065408,0.941056048075106,0.8031848608636118,0.6717503712113427,0.9824938944665816,0.8429089546828505,
0,0,G,moffat,0.72,0.5,1.05,0.9262550611496164,0.9930396436662796,0.9706887432878,0.9559359346015248,0.997562662140173,0.9809134986978164,
1,0,G,moffat,0.67,0.51,1.05,0.8954211160959548,0.9950653687100308,0.9668501828619146,0.9386204106454916,0.9952743258915948,0.9723371754911924,
2,0,G,moffat,0.71,0.51,1.04,0.8145607050504955,0.990159816470622,0.9379456963244348,0.8913234807483005,0.9953965919819372,0.9512998819079216,
3,0,G,moffat,0.73,0.51,1.04,0.6808555382077035,0.9774792075631455,0.882442337780066,0.7973719048837719,0.9923584917151668,0.9074895541996012,
4,0,G,moffat,0.67,0.51,1.03,0.5077905871110255,0.9526561770615706,0.7937446455266413,0.6236751306164179,0.9578287756404356,0.8055491903444233,
0,5,G,moffat,0.67,0.51,1.05,0.8885275289482573,0.9953846963965444,0.9648552980663652,0.9344748127560116,0.9955961434346384,0.9708954349294958,
1,5,G,moffat,0.71,0.51,1.04,0.8598892070664622,0.9929747751367984,0.9545309684860774,0.9206032307182936,0.9967209506433312,0.9647854725366372,
2,5,G,moffat,0.71,0.51,1.04,0.7790491014158537,0.989131577613694,0.9252698816272944,0.8679643150516062,0.9949180375159808,0.9408070627134149,
3,5,G,moffat,0.74,0.51,1.04,0.6436728957462415,0.972763692315528,0.8652734238562283,0.7686989373753176,0.992096159358958,0.8944349718207568,
4,5,G,moffat,0.71,0.51,1.03,0.4767681912882103,0.9239959946328392,0.7634403683640597,0.5910527065594887,0.965058836417233,0.7929399617277594,
0,10,G,moffat,0.71,0.51,1.04,0.8468005025567232,0.9933962905041576,0.9505527254356056,0.9126464162125904,0.9969306875274536,0.9614611820139352,
1,10,G,moffat,0.71,0.51,1.04,0.8196218707707216,0.992313084397479,0.9409844542084056,0.8948268809634621,0.996413356656211,0.9538211319473208,
2,10,G,moffat,0.72,0.51,1.04,0.7366744878781711,0.987088383102548,0.909208601561148,0.8397992980989425,0.994871259135419,0.928456080944504,
3,10,G,moffat,0.75,0.51,1.04,0.6019294763760251,0.9665024759564708,0.8447936590150067,0.7345713607771719,0.9916608307561424,0.8785791084992193,
4,10,G,moffat,0.71,0.51,1.03,0.4415864658343792,0.9033444324948766,0.7353015129819572,0.5531274183750253,0.9550892290695556,0.7674882069522124,
0,15,G,moffat,0.71,0.51,1.04,0.7998157421066403,0.9927373547758191,0.9346325586084324,0.8824075775404945,0.9966252891217277,0.9484928938559908,
1,15,G,moffat,0.72,0.51,1.04,0.771558085835683,0.9909677207453516,0.923964797517521,0.8638065535059648,0.9964194645256768,0.9406487586518014,
2,15,G,moffat,0.74,0.51,1.04,0.6875839693667578,0.9836619869712924,0.8892825795545595,0.8063295096920132,0.9952716918657156,0.9138572551623833,
3,15,G,moffat,0.76,0.51,1.04,0.5560843405108927,0.9579548700547964,0.8205338955924188,0.6945793255847297,0.9909906477092614,0.8595034890782506,
4,15,G,moffat,0.8,0.52,1.03,0.3486624910642017,0.8406577011320183,0.6935938280374404,0.5055414102135829,0.977721298724356,0.7540182463790664,
0,20,G,moffat,0.67,0.51,1.05,0.7476139554928655,0.993830551627276,0.9169783905327308,0.8396055185888571,0.9941278686120862,0.9325376358904008,
1,20,G,moffat,0.68,0.51,1.05,0.7190833112416847,0.9920811043316032,0.9057469807747632,0.8196466501317579,0.9936771240708444,0.9241334899868252,
2,20,G,moffat,0.71,0.51,1.05,0.6346955342886355,0.9836973356466244,0.8686974479671207,0.7582335887681679,0.9921185939966708,0.896248392044611,
3,20,G,moffat,0.77,0.51,1.04,0.506794782500622,0.9459117429765594,0.7918672236528786,0.6483449940297425,0.9899765693309084,0.8366716707766245,
4,20,G,moffat,0.83,0.52,1.03,0.3237128069420976,0.7710333801318642,0.6426965782270401,0.4534736080475661,0.9782847504364556,0.7239417940441373,
0,-80,R,moffat,0.81,0.67,1.04,0.8181124378544176,0.998357667910595,0.9472864960298562,0.7456140065145979,0.9983969950454604,0.8901155686833664,
1,-80,R,moffat,0.82,0.67,1.04,0.8145719397026419,0.9981488383630523,0.9460718280506232,0.7410308218298796,0.998563023615333,0.8885449799919106,
2,-80,R,moffat,0.85,0.67,1.04,0.8039796476848619,0.9974713476637348,0.9423777471818604,0.7283332080970164,0.9989909364555388,0.8833070493930564,
3,-80,R,moffat,0.86,0.67,1.04,0.7873664818356042,0.997033966051942,0.936853505673598,0.7079328580844271,0.9990505071114908,0.87366006670201,
4,-80,R,moffat,0.81,0.67,1.05,0.7660593675819724,0.9978468387830872,0.9304007246104282,0.6692374890680858,0.9977822828770196,0.8643487969351353,
0,-75,R,moffat,0.81,0.67,1.04,0.8575498510549485,0.998584441497144,0.9594450624088272,0.7965323437398656,0.9986058265763088,0.9143962797928468,
1,-75,R,moffat,0.81,0.67,1.04,0.8531861977978511,0.9985444720672488,0.958117984293776,0.7903668521315682,0.9985670104369178,0.911960177755604,
2,-75,R,moffat,0.81,0.67,1.04,0.8400230152850899,0.9984190770065646,0.954079525204446,0.7729732607810459,0.9984470471175608,0.9041306626807022,
3,-75,R,moffat,0.81,0.67,1.04,0.8179155890732966,0.9981911829912858,0.9471701004193408,0.7446307002174586,0.9982304680879096,0.8907456846831563,
4,-75,R,moffat,0.85,0.67,1.04,0.7858114007577457,0.996891738503244,0.9363266373296916,0.7060224556751565,0.998762211412344,0.8726556787315296,
0,-70,R,moffat,0.8,0.67,1.04,0.8901446465989997,0.9988883009203284,0.969215351029544,0.8401875856206783,0.9986030157911696,0.9340034167890569,
1,-70,R,moffat,0.8,0.67,1.04,0.8850082599647854,0.99884624632606,0.9677039749476852,0.8327322957840861,0.9985514972474832,0.93110242497961,
2,-70,R,moffat,0.81,0.67,1.04,0.8691522441370507,0.998559309527499,0.9629131347325672,0.8114119149933254,0.9985757564058052,0.92201202747029,
3,-70,R,moffat,0.81,0.67,1.04,0.8423914169093079,0.9982701370790762,0.9547633581413528,0.7761911134830513,0.9982993973244976,0.9058162015490588,
4,-70,R,moffat,0.82,0.67,1.04,0.8034973978758996,0.9975360107620684,0.9423637156985134,0.7273846237891922,0.9980886707587572,0.8824084042239284,
0,-65,R,moffat,0.84,0.66,1.04,0.93036609826664,0.9982875569121572,0.975112382412703,0.8772585419088019,0.9992531329357274,0.9508031188493216,
1,-65,R,moffat,0.84,0.66,1.04,0.9255878817619542,0.9982067350643834,0.9733575758737496,0.8687458478893569,0.9992190999735614,0.9475988340769456,
2,-65,R,moffat,0.81,0.67,1.04,0.8931488396270539,0.9986678117120784,0.9700101941851832,0.8441649791474375,0.9986759033138328,0.9366604107077416,
3,-65,R,moffat,0.81,0.67,1.04,0.8625624043799114,0.998323863152899,0.960888573876552,0.8029661701680384,0.9983454978852688,0.9181882715343272,
4,-65,R,moffat,0.81,0.67,1.04,0.817303367170484,0.99768587416528,0.9468223801631324,0.744901601482687,0.9977379199038716,0.8904293294151253,
0,-60,R,moffat,0.89,0.66,1.03,0.9473223690532728,0.9978725201102046,0.9810667670905584,0.9122925242609062,0.9997145996481084,0.9626238358530252,
1,-60,R,moffat,0.91,0.66,1.03,0.9418337703545456,0.9975117492210884,0.9789666094865292,0.9031956825724224,0.999793863005263,0.9592300371108488,
2,-60,R,moffat,0.84,0.66,1.04,0.927127216814246,0.9980791955417696,0.9739484584746916,0.8716398247234268,0.9991599216302192,0.9491004248499932,
3,-60,R,moffat,0.81,0.67,1.04,0.8789324057097532,0.9983641851944977,0.965775897585396,0.8252701273892349,0.9983730438995227,0.9281890655728348,
4,-60,R,moffat,0.81,0.67,1.04,0.8276986901341966,0.9975812321884768,0.9500376860897808,0.7587276211166966,0.9976208766204376,0.8967808888798543,
0,-55,R,moffat,0.86,0.66,1.03,0.9620883278580686,0.9983724813739075,0.986538232186936,0.9370640417319764,0.9995674327281402,0.9730960769725806,
1,-55,R,moffat,0.87,0.66,1.03,0.9565265960300088,0.99815316846605,0.9845053876945914,0.9273584352350074,0.9996078157497476,0.969449603542514,
2,-55,R,moffat,0.84,0.66,1.04,0.9401530917843604,0.9981844641879112,0.9787385418894764,0.8943557600943939,0.9991999939088172,0.9585858049721416,
3,-55,R,moffat,0.81,0.67,1.04,0.8919080250675625,0.9983877222802332,0.9695988971439312,0.8433736214844698,0.998384005742295,0.9360844817362513,
4,-55,R,moffat,0.81,0.67,1.04,0.835153267711512,0.997450317474856,0.9523116718868349,0.7689896017154467,0.9974766672280568,0.9013060248396648,
0,-50,R,moffat,0.86,0.66,1.03,0.973345383429883,0.998492801823723,0.9905567788786273,0.9570396473886312,0.9995992152475583,0.9815547802765996,
1,-50,R,moffat,0.86,0.66,1.03,0.96774105589833,0.99837949338873,0.988576304276221,0.9468141795500208,0.9995675892784084,0.9776646042809156,
2,-50,R,moffat,0.89,0.66,1.03,0.9494013452343264,0.9976019181603424,0.9818630361450432,0.916260267573218,0.9996770400006054,0.9651286562131958,
3,-50,R,moffat,0.84,0.66,1.04,0.9176367986622064,0.997509858931158,0.970497614712905,0.8573925699475331,0.9989075106612492,0.942800343828506,
4,-50,R,moffat,0.81,0.67,1.04,0.839818732718287,0.9972865532887067,0.9537084086718784,0.7757814765370984,0.9973017327585868,0.9041020741913256,
0,-45,R,moffat,0.8,0.66,1.04,0.9829533194802592,0.9991492101638,0.9941509182564598,0.9716243893259312,0.9990972335244148,0.9877774039897844,
1,-45,R,moffat,0.86,0.66,1.03,0.976235723874443,0.998474819264506,0.9916030080578484,0.9620703977868552,0.9995877381642254,0.9840392126069604,
2,-45,R,moffat,0.88,0.66,1.03,0.9573324522728426,0.9978016543084596,0.9848021492517106,0.9298658900285068,0.999625850724327,0.9709009657474142,
3,-45,R,moffat,0.84,0.66,1.04,0.9234390404247822,0.9974874276959544,0.9726806801045218,0.8677237061895264,0.9988933668480138,0.9470932793347406,
4,-45,R,moffat,0.81,0.67,1.04,0.84179376412081,0.9970841614402882,0.9542663727013768,0.7791669579178317,0.9970902292813664,0.9052311970316164,
0,-40,R,moffat,0.8,0.66,1.05,0.9893685760182732,0.9992072914350274,0.996396935302882,0.9833560877568196,0.9991119876503736,0.992619860924148,
1,-40,R,moffat,0.8,0.66,1.04,0.9834667834213406,0.9991209863390538,0.9943580809399852,0.9724365315350236,0.9990501114146284,0.9883742362661364,
2,-40,R,moffat,0.87,0.66,1.03,0.963038721498315,0.9979753745320608,0.9869208925316096,0.9397810531235417,0.9995652738976484,0.9749808950158974,
3,-40,R,moffat,0.84,0.66,1.04,0.9270332968212676,0.9974363176816128,0.9740414132816374,0.8744171305926236,0.9988676234874588,0.9497820982437885,
4,-40,R,moffat,0.81,0.67,1.04,0.8411267026519024,0.9968347865670996,0.9540005941298328,0.7791792213081876,0.9968338683122449,0.9047217877231571,
0,-35,R,moffat,0.83,0.65,1.07,0.9941101286030738,0.9988915745421084,0.9975394729710756,0.9917795954557757,0.9993805597825542,0.9962347420540458,
1,-35,R,moffat,0.83,0.66,1.04,0.9872186113886324,0.9988885911071383,0.9955931431539158,0.9806510368174534,0.999370891133542,0.9918553772284088,
2,-35,R,moffat,0.88,0.66,1.03,0.966321713315531,0.9978709245650372,0.9880721516664516,0.9460922871220556,0.9996327863442916,0.9777539757428232,
3,-35,R,moffat,0.84,0.66,1.04,0.928519852441222,0.9973540731882804,0.9746237196815298,0.8775693762853375,0.9988290982770816,0.950942959008954,
4,-35,R,moffat,0.81,0.67,1.04,0.8378171260804367,0.9965268790673804,0.9529034025128086,0.7758206453832716,0.9965288517772664,0.9025691677889378,
0,-30,R,moffat,0.85,0.65,1.21,0.9958856882180064,0.9990773549277104,0.9984247193554998,0.9965537337695942,0.9993491435081152,0.9982129283770704,
1,-30,R,moffat,0.82,0.66,1.05,0.989785407834792,0.9990160621829418,0.9965323575956506,0.9848148851726336,0.9992565963403016,0.9936400094015916,
2,-30,R,moffat,0.88,0.66,1.03,0.9678628640019696,0.9978615599604488,0.9886472777729586,0.9490950839004758,0.9996299208273955,0.978969816975692,
3,-30,R,moffat,0.84,0.66,1.04,0.9279422676472436,0.9972367752669568,0.9744461365464936,0.8772276415767118,0.9987760247331084,0.9506101929636228,
4,-30,R,moffat,0.82,0.67,1.04,0.8313720967818584,0.9957315503608726,0.9505995875875726,0.7689551803201098,0.9966133612885733,0.8992398264427452,
0,-25,R,moffat,0.88,0.68,1.2,0.9961788491148508,0.9997634336465532,0.9985649325370292,0.9977406546583154,0.9999942536709838,0.9989367374299352,
1,-25,R,moffat,0.84,0.65,1.05,0.9914641461502663,0.998664243452606,0.9963263997186692,0.9862061506338604,0.99942621183101,0.994352717170088,
2,-25,R,moffat,0.89,0.66,1.03,0.9673293855792144,0.9976961179705464,0.9884377769091558,0.9487328931280488,0.9996828301490682,0.9788996389476444,
3,-25,R,moffat,0.84,0.66,1.04,0.9252888571082698,0.997078695812424,0.9735026376216042,0.873388732686674,0.9987059024706942,0.9487769352283664,
4,-25,R,moffat,0.82,0.67,1.04,0.8225543011775194,0.9952012384842898,0.9476848145491014,0.7587208866597497,0.9962166927252756,0.8936988805736177,
0,-20,R,moffat,0.86,0.64,1.28,0.9959869073116108,0.9990278241923972,0.998393217948137,0.9969522306660435,0.9993777119265488,0.9983972074316064,
1,-20,R,moffat,0.82,0.66,1.05,0.9893658939351312,0.9990094681281436,0.9964204269565085,0.9842440250860336,0.9992514659546816,0.9933758896838036,
2,-20,R,moffat,0.89,0.66,1.03,0.9650953985317626,0.9976210495020376,0.9876683375347234,0.9451292958059138,0.9996727397660464,0.9773176709295904,
3,-20,R,moffat,0.84,0.66,1.04,0.9204925780001064,0.9968725821311488,0.9717622503445394,0.8659991750195812,0.998615254685516,0.9453950886425404,
4,-20,R,moffat,0.82,0.67,1.04,0.810804338666843,0.9945300013754236,0.943758965866352,0.7449370324217823,0.9957155686130033,0.8863056628382293,
0,-15,R,moffat,0.82,0.65,1.09,0.994471765713684,0.999023378749658,0.9978155196140538,0.9923404006833164,0.9992639185178884,0.9964640425287844,
1,-15,R,moffat,0.8,0.66,1.05,0.9868744414330508,0.9991466908709096,0.9956239812659532,0.9787280200192802,0.9990154191239335,0.9911355523491842,
2,-15,R,moffat,0.89,0.66,1.03,0.960898672938449,0.9975087676805042,0.9861959755905242,0.938147137450991,0.9996581596196888,0.9742777829384792,
3,-15,R,moffat,0.84,0.66,1.04,0.9134293465078748,0.9966059841884388,0.9691674341895598,0.8549564772125872,0.9984992502343736,0.9403746121361184,
4,-15,R,moffat,0.82,0.67,1.04,0.7959287311375508,0.9936768931390252,0.9387008745182788,0.7274842306061674,0.9950743069793676,0.8769177226828541,
0,-10,R,moffat,0.82,0.66,1.05,0.9895193554162592,0.9990645789715392,0.996484193060264,0.9848538204706406,0.9993257248147333,0.9932720467649188,
1,-10,R,moffat,0.8,0.66,1.04,0.982175765470141,0.9990972676696838,0.9940069287657372,0.9707809701846764,0.9990238552368034,0.9874811678207444,
2,-10,R,moffat,0.9,0.66,1.03,0.9543859936937824,0.9972101263000652,0.9838347640821892,0.9275635404677978,0.9996990193880037,0.9697934073974352,
3,-10,R,moffat,0.84,0.66,1.04,0.9039146563783588,0.9962615052555742,0.9656310073283036,0.8401113994444251,0.9983511119655564,0.933582095825966,
4,-10,R,moffat,0.82,0.67,1.04,0.7776823994559114,0.992569234370694,0.932345039789996,0.7040760119820255,0.9942401164513484,0.8653510702913407,
0,-5,R,moffat,0.81,0.66,1.04,0.9834408248915862,0.9990781710757768,0.9944145815873804,0.973646047326464,0.9992209230736347,0.9884602513383614,
1,-5,R,moffat,0.82,0.66,1.04,0.9750516609717178,0.998834682800672,0.9914834863587504,0.958098862255278,0.9991979056869396,0.9829892120718466,
2,-5,R,moffat,0.84,0.66,1.04,0.9472233561203858,0.9979269881731532,0.9815840886724028,0.9098580825833528,0.9990736608849046,0.9641113912006904,
3,-5,R,moffat,0.81,0.67,1.04,0.8722066773945546,0.9973063314390844,0.9636952579518336,0.821598409788258,0.9972973269895652,0.9236953090704506,
4,-5,R,moffat,0.81,0.67,1.04,0.7563392340219073,0.991940669840054,0.9251088398184624,0.6758373426465805,0.9922119826020804,0.8505810725288804,
0,0,R,moffat,0.83,0.66,1.04,0.974636177147916,0.9988164721587888,0.9913048022059217,0.9576825990677794,0.999356418988741,0.9827088124586962,
1,0,R,moffat,0.89,0.66,1.03,0.9646652080444356,0.997962850020673,0.9875995051504272,0.9436587369399674,0.9997206646944766,0.9763944100335852,
2,0,R,moffat,0.84,0.66,1.04,0.93612637353878,0.997732573757033,0.9775974264171496,0.8908750637214017,0.9989928234922932,0.9561497060808984,
3,0,R,moffat,0.81,0.67,1.04,0.8543776714794934,0.9969335387644924,0.9582665262103488,0.7985664886213412,0.9969407881938082,0.9126730314151614,
4,0,R,moffat,0.81,0.67,1.04,0.7303937956724175,0.9901107325978028,0.9155139952282548,0.6437758683522034,0.990497386240972,0.8338132583088762,
0,5,R,moffat,0.88,0.66,1.03,0.9627239994695238,0.9981919064375414,0.9869641791541808,0.9399650853710256,0.9996888581521132,0.9743104665704768,
1,5,R,moffat,0.9,0.66,1.03,0.9526847934332788,0.9976631439950008,0.983310038830582,0.9234266342903564,0.9997496508968472,0.967745405326761,
2,5,R,moffat,0.84,0.66,1.04,0.9220981324239554,0.9974846663203232,0.972497931830436,0.867415990041035,0.998888286815009,0.9460549770747272,
3,5,R,moffat,0.81,0.67,1.04,0.8326369776301965,0.9964411215432862,0.9514979018991548,0.7710393758307407,0.9964729024306668,0.8991731598273036,
4,5,R,moffat,0.81,0.67,1.04,0.6999683467472504,0.9875212821482424,0.9036891023059797,0.6072852313066628,0.9880833873324142,0.813944376873483,
0,10,R,moffat,0.92,0.66,1.03,0.9479503523561428,0.9975730821619732,0.9815625496542154,0.9156924961925154,0.999842401322518,0.964186253529148,
1,10,R,moffat,0.85,0.66,1.04,0.9388432679036836,0.9980973562866148,0.9785612055709312,0.8943942240145789,0.999318603320314,0.9579161148238404,
2,10,R,moffat,0.84,0.66,1.04,0.9046766852883822,0.9971610471071934,0.9660749578876834,0.8391079331147948,0.998752431629323,0.9334949673073536,
3,10,R,moffat,0.81,0.67,1.04,0.806471585586574,0.995777014460083,0.9431224312647856,0.7385982631700313,0.99584666358803,0.8828462876812255,
4,10,R,moffat,0.76,0.67,1.03,0.667244866126246,0.9917509180094218,0.894197668292687,0.5516513499195046,0.9736732267314926,0.7770676361252676,
0,15,R,moffat,0.85,0.66,1.04,0.931695233782085,0.9981998071001866,0.9759929015389774,0.8819787132216225,0.9993570169289226,0.9524072706358496,
1,15,R,moffat,0.85,0.66,1.04,0.920385536956508,0.9978763154353206,0.9718715854643404,0.8632440879837081,0.9992451104012906,0.9446179765196624,
2,15,R,moffat,0.8,0.67,1.04,0.8617724658904684,0.9981131830011504,0.9609486668114924,0.80592699622292,0.9976027590586172,0.9167660194546948,
3,15,R,moffat,0.81,0.67,1.04,0.7752545233304,0.994855579459172,0.932777577782159,0.6976130986604412,0.9949851116463024,0.863259924942591,
4,15,R,moffat,0.79,0.67,1.03,0.6242968571481781,0.982325140403747,0.8732782558688946,0.5061389198482539,0.9748885681941426,0.7527207743482367,
0,20,R,moffat,0.85,0.66,1.04,0.9099390153630916,0.997980625577285,0.9680650690233976,0.8458130259642864,0.999285249354156,0.936700146258872,
1,20,R,moffat,0.85,0.66,1.04,0.8975921708803276,0.9975893279726652,0.9634734197069031,0.8262779541464976,0.9991501222435656,0.9281736604707228,
2,20,R,moffat,0.8,0.67,1.04,0.8311552340161419,0.9977773748400304,0.951613392036556,0.7666737877573888,0.9972001090887492,0.8978358781700604,
3,20,R,moffat,0.79,0.67,1.04,0.7392420097456542,0.9948760549861608,0.9209522297531696,0.6494040748397699,0.9920516175559873,0.8383918177947091,
4,20,R,moffat,0.75,0.67,1.02,0.5771319531136861,0.9865319344595872,0.8567459034678065,0.44782970135541994,0.9466323570100776,0.704225690809774,
